mrc_table6
par_pctile,tier,tier_name,par_mean,k_mean,k_rank,k_top1pc,k_top5pc,k_top10pc,k_q5,k_q4,k_q3,k_q2,k_q1,k_nowork,married,k_median,k_median_nozero,count,tot_count,density
58,9,Two-year (public and private not-for-profit),71200,34300,0.5273052855362630,0.002693376,0.028112112,0.074194096,0.18567461,0.2525461,0.23234576,0.18264456,0.14678898,0.13227001,0.50025254,31100,35400,23762,2021451,0.011754923
58,10,Four-year for-profit,71200,35300,0.5324745078272,0.0029607699,0.039230201,0.085862324,0.20725389,0.21761657,0.24648409,0.18874907,0.13989638,0.12287194,0.41154701,30700,34500,1351,126025,0.010720096
58,11,Two-year for-profit,71200,36800,0.5604344343322140,0.0021598272,0.021598272,0.082073435,0.20518358,0.31317496,0.20950323,0.13174945,0.14038877,0.12526998,0.45140389,36100,39700,463,42313,0.010942264
58,12,Less than two-year schools of any type,71200,26700,0.4549999577834550,0,0,0.044444446,0.1,0.25555557,0.21111111,0.2,0.23333333,0.22222222,0.5,23600,33100,90,10121,0.0088924021
58,13,Attending college with insufficient data,71400,35400,0.5250061788635680,0.0049751243,0.034084897,0.076320529,0.18556155,0.2453689,0.23203133,0.18672594,0.15031227,0.13570446,0.51275539,30800,35300,9447,942344,0.010025001
58,14.1,Late attender (ages 23-28),71200,25400,0.4423393157649410,0.001322237,0.013844598,0.037644863,0.10134557,0.18627985,0.24352494,0.27953643,0.18931322,0.1667574,0.40530449,20500,26100,12857,1239448,0.010373166
58,14.2,Never attended college (before year 2013),71300,23600,0.4127576971109820,0.0012104583,0.012951905,0.035183989,0.097603291,0.17801808,0.21751937,0.22623466,0.2806246,0.26101518,0.37108618,18000,27900,24784,2866578,0.0086458484
59,1,Ivy Plus,72700,106600,0.7524900394335200,0.1640625,0.34765625,0.48828128,0.6328125,0.109375,0.08984375,0.08984375,0.078125,0.0703125,0.546875,77500,83700,256,52724,0.004855474
59,2,Other elite schools (public and private),72800,78800,0.7214688631585920,0.06445837,0.23366159,0.38406447,0.55863923,0.17457475,0.089525513,0.091316029,0.085944496,0.083258726,0.54162937,61600,66400,1117,183973,0.0060715433
59,3,Highly selective public,72800,59300,0.6687933667763670,0.028282829,0.12842713,0.22799423,0.41731602,0.25598845,0.14083694,0.096392497,0.089466088,0.079365082,0.598557,48400,51800,3465,393548,0.0088045169
59,4,Highly selective private,72800,67700,0.7133853705295360,0.041041039,0.17717718,0.31331331,0.5015015,0.22422422,0.11411411,0.087087087,0.073073074,0.062062062,0.5965966,55800,59400,999,134098,0.0074497755
59,5,Selective public,72700,45800,0.6121117616585670,0.011195977,0.064139664,0.1425115,0.29498553,0.28862849,0.19180226,0.12234925,0.10223445,0.092414252,0.59637552,40500,43700,21079,1944082,0.010842649
59,6,Selective private,72800,49800,0.6319694638047960,0.014335529,0.08368849,0.17473848,0.34715226,0.26636961,0.17183262,0.11313444,0.10151104,0.091243699,0.61759007,43400,46900,5162,486852,0.010602811
59,7,Nonselective four-year public,72700,34200,0.5295966275945650,0.0010238908,0.026621161,0.069965869,0.18122867,0.26313993,0.23890786,0.16996588,0.14675768,0.13242321,0.5228669,31600,35700,2930,257854,0.011363019
59,8,Nonselective four-year private not-for-profit,72800,32700,0.5064593504692710,0.001572327,0.028301887,0.077044025,0.18710692,0.21698113,0.23584907,0.17610063,0.18396227,0.16352202,0.55974841,29300,34600,636,55947,0.011367902
59,9,Two-year (public and private not-for-profit),72700,34200,0.5257366600197150,0.0019951784,0.027641533,0.074902318,0.18584254,0.24549006,0.23717682,0.18218473,0.14930585,0.1350902,0.49966747,30700,35100,24058,2021451,0.011901352
59,10,Four-year for-profit,72700,35400,0.5303411565891760,0.0030165913,0.029411765,0.07692308,0.19155355,0.24208145,0.24509804,0.16968326,0.15158372,0.13499245,0.41855204,31500,34900,1326,126025,0.010521722
59,11,Two-year for-profit,72700,36800,0.5602685250297960,0.0022222223,0.02,0.091111116,0.22222222,0.27333334,0.21333334,0.15777777,0.13333334,0.12222222,0.46444446,34700,38700,450,42313,0.01063503
59,12,Less than two-year schools of any type,72800,23200,0.4063688099686090,0.009615385,0.009615385,0.019230768,0.076923072,0.15384616,0.23076923,0.27884614,0.25961539,0.21153846,0.41346154,16400,24700,104,10121,0.010275665
59,13,Attending college with insufficient data,72800,35900,0.5271556716383040,0.0053639845,0.03908046,0.088669948,0.19934319,0.2272578,0.23798576,0.18544061,0.14997263,0.13661741,0.51209635,30400,35000,9135,942344,0.0096939122
59,14.1,Late attender (ages 23-28),72700,25900,0.4450734587560500,0.001339532,0.013946892,0.03900402,0.10471988,0.18509181,0.24489796,0.27704674,0.18824363,0.16523521,0.40698132,20900,26300,12691,1239448,0.010239235
59,14.2,Never attended college (before year 2013),72800,24700,0.4172354855142250,0.0012414135,0.013862452,0.03579409,0.10072002,0.18252917,0.21654391,0.22064057,0.27956632,0.25945544,0.37656212,18500,28600,24166,2866578,0.0084302612
60,1,Ivy Plus,74400,99600,0.7461288207193270,0.11971831,0.34859157,0.46126759,0.60915494,0.15492958,0.066901408,0.07394366,0.095070422,0.091549292,0.5809859,70000,79900,284,52724,0.0053865411
60,2,Other elite schools (public and private),74300,83100,0.7017808436276700,0.077540107,0.22459893,0.33511585,0.52495545,0.18716577,0.089126557,0.098039217,0.10071301,0.094474152,0.5472371,58400,63200,1122,183973,0.0060987212
60,3,Highly selective public,74200,60100,0.6739343267906330,0.027169393,0.12836152,0.23870252,0.42278901,0.25478235,0.14416413,0.092874967,0.085389517,0.078735791,0.60216242,49500,52500,3607,393548,0.0091653373
60,4,Highly selective private,74300,63600,0.6912603327002310,0.033464566,0.16043307,0.28641734,0.48622048,0.20669292,0.12204725,0.097440943,0.087598428,0.08070866,0.58956695,54800,58100,1016,134098,0.0075765485
60,5,Selective public,74300,46300,0.6179639983010400,0.010056334,0.066855997,0.14600307,0.30480936,0.2864193,0.1881838,0.12300386,0.097583689,0.087899812,0.59416175,41400,44300,21479,1944082,0.011048403
60,6,Selective private,74300,49000,0.6213684969164900,0.011740201,0.083128199,0.17099035,0.33648929,0.26434386,0.1711797,0.117402,0.11058512,0.10017043,0.62260932,42000,45500,5281,486852,0.010847239
60,7,Nonselective four-year public,74300,35100,0.5320067524724940,0.0030612245,0.031632654,0.078911565,0.19557823,0.24285714,0.23945579,0.17517006,0.14693877,0.13469388,0.52925169,30900,35600,2940,257854,0.011401801
60,8,Nonselective four-year private not-for-profit,74200,37600,0.5341526760090060,0.0097560976,0.045528457,0.095934957,0.21788618,0.24227642,0.19349594,0.18373984,0.16260162,0.14146341,0.58048779,32400,37300,615,55947,0.010992547
60,9,Two-year (public and private not-for-profit),74200,34600,0.5303356068720970,0.0029684757,0.0285559,0.074964464,0.18659587,0.25127518,0.23823062,0.1801154,0.14378293,0.12881511,0.5012961,31100,35300,23918,2021451,0.011832095
60,10,Four-year for-profit,74200,36200,0.5487733680393050,0,0.032012194,0.090701222,0.22179878,0.23018293,0.24771342,0.16692074,0.13338415,0.12042683,0.44969511,32300,35800,1312,126025,0.010410633
60,11,Two-year for-profit,74200,36500,0.5584167600100210,0,0.024498887,0.080178179,0.21158129,0.30066815,0.20489979,0.14476615,0.13808464,0.12026726,0.48997775,35900,39200,449,42313,0.010611396
60,12,Less than two-year schools of any type,74200,27200,0.4548571651315980,0,0.027777778,0.074074075,0.12037037,0.2037037,0.25,0.19444445,0.23148148,0.21296296,0.4537037,22300,30100,108,10121,0.010670883
60,13,Attending college with insufficient data,74400,36400,0.5295238369208220,0.0046230052,0.038525041,0.087837093,0.19537699,0.23874518,0.22652724,0.19174464,0.14760594,0.13274628,0.52151895,31000,35500,9085,942344,0.0096408529
60,14.1,Late attender (ages 23-28),74300,25700,0.4458319685244660,0.0011035787,0.013715907,0.038625255,0.10271166,0.19162858,0.24657103,0.26580483,0.19328393,0.17042409,0.41218665,21200,26700,12686,1239448,0.010235202
60,14.2,Never attended college (before year 2013),74300,24200,0.4180297000872720,0.0013518652,0.013096194,0.037091799,0.10253052,0.17988256,0.21963584,0.21988931,0.27806178,0.25702336,0.38160619,18700,28300,23671,2866578,0.0082575809
61,1,Ivy Plus,75800,104600,0.7467185371417140,0.13937283,0.35191637,0.46341464,0.63414633,0.11498258,0.059233453,0.083623692,0.10801394,0.097560979,0.50174218,73400,82900,287,52724,0.0054434412
61,2,Other elite schools (public and private),75800,77700,0.7194483041550940,0.061068702,0.24342664,0.37404582,0.5301103,0.20016964,0.10093299,0.083969466,0.08481764,0.076335877,0.53944021,59800,66300,1179,183973,0.0064085489
61,3,Highly selective public,75800,60500,0.6736339026250610,0.02759786,0.1379893,0.25119683,0.42776683,0.24838074,0.13292031,0.10616727,0.084764853,0.076598138,0.58265281,49000,52200,3551,393548,0.0090230415
61,4,Highly selective private,75800,62000,0.6867475518462470,0.03305785,0.15610652,0.28282827,0.4674013,0.22681358,0.11753903,0.097337008,0.090909094,0.08172635,0.59412307,52700,56400,1089,134098,0.0081209261
61,5,Selective public,75800,46600,0.6177627275900990,0.0094821295,0.065599926,0.14829504,0.30666485,0.28414479,0.18909556,0.12299416,0.097100653,0.08752735,0.59728301,41300,44100,21936,1944082,0.011283475
61,6,Selective private,75800,48300,0.6258862195729740,0.012469756,0.080588125,0.17308766,0.33873069,0.26930952,0.16787642,0.1168807,0.10720268,0.099199705,0.61455423,42800,46300,5373,486852,0.011036208
61,7,Nonselective four-year public,75800,35700,0.5383094433666340,0.0037086986,0.028320972,0.082265675,0.20330411,0.25792313,0.21915036,0.17801753,0.14160486,0.12879299,0.51786917,32800,36800,2966,257854,0.011502633
61,8,Nonselective four-year private not-for-profit,75700,34500,0.5188817081656670,0.0044247787,0.033923306,0.09439528,0.2020649,0.22566372,0.21828909,0.17256637,0.18141593,0.15929204,0.55014753,30700,35800,678,55947,0.012118612
61,9,Two-year (public and private not-for-profit),75800,34400,0.5276580280551640,0.0029564856,0.028482199,0.07212159,0.18717468,0.25026026,0.23522799,0.17847179,0.1488653,0.13416615,0.50593376,31100,35400,24015,2021451,0.01188008
61,10,Four-year for-profit,75800,35300,0.5371844304778790,0.00079051382,0.029249012,0.079051383,0.20869565,0.256917,0.21501976,0.16442688,0.15494071,0.13596839,0.43873519,33300,37300,1265,126025,0.010037691
61,11,Two-year for-profit,75700,38100,0.5672851099707640,0,0.023109244,0.09663865,0.26890758,0.24579832,0.20168068,0.12815127,0.15546219,0.14285715,0.46848741,36400,40800,476,42313,0.011249498
61,12,Less than two-year schools of any type,75800,28900,0.4678329407598460,0,0.018691588,0.046728972,0.13084112,0.20560747,0.23364487,0.22429907,0.20560747,0.1682243,0.42990655,23400,30600,107,10121,0.010572078
61,13,Attending college with insufficient data,75900,36100,0.5328056917466600,0.0046496182,0.041293036,0.090667553,0.20159416,0.23392007,0.23314513,0.19318056,0.13816008,0.12410052,0.52297133,30900,35300,9033,942344,0.0095856711
61,14.1,Late attender (ages 23-28),75800,25800,0.4461529637612340,0.0010594947,0.01393643,0.037815809,0.10562347,0.18565607,0.24938875,0.27041563,0.18891606,0.16658516,0.41295844,21300,26800,12270,1239448,0.0098995678
61,14.2,Never attended college (before year 2013),75800,24300,0.4205404554233720,0.0010707097,0.014647309,0.039402116,0.10668551,0.18086427,0.21692578,0.21825346,0.27727097,0.25761274,0.37804618,18900,28700,23349,2866578,0.0081452522
62,1,Ivy Plus,77300,108700,0.7399987090686350,0.14527027,0.33445945,0.44256756,0.625,0.13175675,0.050675675,0.067567565,0.125,0.11148649,0.51013517,71800,79900,296,52724,0.0056141415
62,2,Other elite schools (public and private),77300,73700,0.7049436299394380,0.056362085,0.21690863,0.35269001,0.53543979,0.1793339,0.10076857,0.082835183,0.10162254,0.09564475,0.56618273,59200,64500,1171,183973,0.0063650645
62,3,Highly selective public,77300,59400,0.6686717734755660,0.028946664,0.13025998,0.23880997,0.41972661,0.24872689,0.14526936,0.096220851,0.090056285,0.08094345,0.58268559,48500,52100,3731,393548,0.0094804196
62,4,Highly selective private,77400,65100,0.687308122103117,0.040665437,0.17005545,0.30961183,0.47966728,0.21534197,0.10813309,0.10166358,0.095194086,0.089648798,0.59242141,53800,58500,1082,134098,0.0080687255
62,5,Selective public,77300,47300,0.6149268678565670,0.01026195,0.067377798,0.14690791,0.30259249,0.28589433,0.18656045,0.12255829,0.10239445,0.091727428,0.60423982,41000,43900,22218,1944082,0.01142853
62,6,Selective private,77300,47900,0.6274013527716800,0.010482965,0.074503928,0.16323474,0.33096218,0.27873456,0.17764881,0.11381505,0.098839387,0.0892924,0.61774617,42400,45600,5342,486852,0.010972533
62,7,Nonselective four-year public,77300,34900,0.5287485461485990,0.0046979869,0.031208053,0.077852346,0.18322147,0.26006711,0.23020135,0.1785235,0.14798658,0.1328859,0.52181208,31500,35800,2980,257854,0.011556927
62,8,Nonselective four-year private not-for-profit,77400,36300,0.5130044454732390,0.012903226,0.049999997,0.093548387,0.21774194,0.22419354,0.18064517,0.17741935,0.2,0.18225807,0.58064514,29900,37500,620,55947,0.011081917
62,9,Two-year (public and private not-for-profit),77300,34800,0.5334878535754960,0.0021596479,0.029030651,0.07409253,0.19087964,0.25583521,0.23353268,0.17696653,0.14278595,0.12924661,0.51171196,31800,35800,24078,2021451,0.011911246
62,10,Four-year for-profit,77300,35500,0.5381625186615860,0.0015923567,0.038216561,0.091560505,0.21178344,0.23248407,0.24522293,0.17914012,0.13136943,0.12261146,0.44267517,31600,35300,1256,126025,0.0099662766
62,11,Two-year for-profit,77300,39500,0.5743573549150620,0.004255319,0.034042552,0.09148936,0.2638298,0.26595744,0.19574468,0.14468086,0.12978724,0.11489362,0.47872341,38100,41600,470,42313,0.011107697
62,12,Less than two-year schools of any type,77300,28200,0.4683638265696770,0,0.017094018,0.051282052,0.1025641,0.2905983,0.22222222,0.15384616,0.23076923,0.21367522,0.48717949,22400,34200,117,10121,0.011560122
62,13,Attending college with insufficient data,77400,36500,0.5358886583393400,0.0050488422,0.038195588,0.088903524,0.20261222,0.24794205,0.22291735,0.188234,0.13829437,0.12468445,0.52760398,32000,36100,9111,942344,0.0096684434
62,14.1,Late attender (ages 23-28),77300,26100,0.4493482677431810,0.0013199141,0.014354067,0.038607489,0.11029533,0.19023263,0.24583402,0.26332289,0.19031513,0.16993895,0.42468238,21500,26900,12122,1239448,0.0097801602
62,14.2,Never attended college (before year 2013),77300,24200,0.4182410559684260,0.0016100957,0.013098346,0.037728459,0.10409051,0.18189731,0.21583986,0.21588337,0.28228894,0.26209748,0.3837685,18700,28900,22980,2866578,0.0080165267
63,1,Ivy Plus,78900,130300,0.774431728790313,0.1384083,0.37024221,0.50865054,0.64013839,0.14532872,0.062283736,0.10034602,0.051903117,0.051903117,0.50519031,80200,85100,289,52724,0.0054813749
63,2,Other elite schools (public and private),78900,76500,0.725026479058566,0.058149058,0.24242425,0.37182638,0.53398854,0.19983619,0.10974611,0.085176088,0.071253069,0.061425064,0.53890252,59300,63000,1221,183973,0.0066368436
63,3,Highly selective public,78900,59200,0.6765996840969310,0.029379761,0.13737759,0.23939064,0.41784549,0.27067465,0.13302504,0.095212184,0.083242655,0.075897716,0.59004354,49000,51700,3676,393548,0.0093406653
63,4,Highly selective private,78900,70200,0.7029048046530340,0.045540798,0.15749526,0.30265656,0.5056926,0.22106262,0.096774191,0.091081597,0.085388996,0.077798858,0.59392786,56100,59400,1054,134098,0.0078599229
63,5,Selective public,78900,47000,0.6167584854866660,0.010766922,0.069940872,0.14835407,0.3083576,0.28492633,0.18065484,0.12439325,0.10166799,0.092754386,0.59487247,41400,44500,22662,1944082,0.011656916
63,6,Selective private,78900,49400,0.6307715263983870,0.014203524,0.083782814,0.17170082,0.34358144,0.2770586,0.16235168,0.11614528,0.100863,0.09223301,0.62927008,43500,47000,5562,486852,0.011424417
63,7,Nonselective four-year public,78900,36200,0.5447713609502790,0.0031023785,0.033092037,0.079627715,0.19648397,0.27369872,0.2254395,0.1699414,0.1344364,0.12064806,0.52119958,33200,37000,2901,257854,0.011250553
63,8,Nonselective four-year private not-for-profit,78900,39000,0.5140980985151490,0.0031397173,0.02354788,0.070643641,0.17896388,0.2354788,0.24018839,0.1978022,0.14756672,0.13814756,0.59183675,29400,34100,637,55947,0.011385776
63,9,Two-year (public and private not-for-profit),78900,35200,0.5351551698355640,0.0024862441,0.029508865,0.079519056,0.19718769,0.2480538,0.23578562,0.17786835,0.14110455,0.12753209,0.51314449,31600,35800,24535,2021451,0.012137321
63,10,Four-year for-profit,78900,36200,0.5459767167771710,0.00078864355,0.032334384,0.10015773,0.22160883,0.23107255,0.23738171,0.17981072,0.13012618,0.11671925,0.44637224,32100,36300,1268,126025,0.010061496
63,11,Two-year for-profit,78900,40100,0.5854781783864940,0.0042918455,0.025751073,0.10085837,0.25107297,0.28969958,0.20171674,0.14377682,0.11373391,0.10085838,0.42489269,37600,42000,466,42313,0.011013164
63,12,Less than two-year schools of any type,78800,24800,0.4433601244563890,0,0.018181818,0.027272727,0.090909094,0.18181819,0.26363635,0.25454545,0.2090909,0.17272727,0.4909091,21300,25000,110,10121,0.010868492
63,13,Attending college with insufficient data,79000,37100,0.5379151371517050,0.0062006763,0.044870351,0.089402482,0.20405862,0.24599774,0.23055242,0.18117249,0.13821872,0.1253664,0.52401352,31800,36200,8870,942344,0.0094126984
63,14.1,Late attender (ages 23-28),78900,26100,0.4487557160460540,0.0016774302,0.014593642,0.040509939,0.10827812,0.19055608,0.2437306,0.27015013,0.18728508,0.16640107,0.41692528,21000,26900,11923,1239448,0.0096196048
63,14.2,Never attended college (before year 2013),78900,24600,0.422473713806195,0.0015179249,0.0147328,0.04022501,0.1100942,0.18349034,0.21433993,0.21313451,0.27894101,0.25911871,0.38126701,19100,29100,22399,2866578,0.0078138467
